Y,X,id,typeKnoop
483657.550000003,122535.43,"14139831",(externe) Overstortput
484875.4,123790.0,"14139843",Uitlaat vuilwater nooduitlaat
486541.300000004,120364.399999999,"14140317",Uitlaat gemengde overstort
489826.000000001,128272.5,"14140651",Uitlaat vuilwater nooduitlaat
486220.289999999,122521.93,"14140790",(externe) Overstortput
486861.829999999,122787.109999999,"14140879",(externe) Overstortput
491654.868099998,121419.820900001,"14140991",(externe) Overstortput
486037.730000003,122590.699999999,"14141018",Uitlaat gemengde overstort
490824.4,124146.100000002,"14141019",(externe) Overstortput
487007.110000002,121714.010000002,"14141149",Overstort met signalering
487923.400000001,112639.399999999,"14141435",Uitlaat vuilwater nooduitlaat
489390.800000001,124422.399999998,"14141516",Overstort met signalering
492564.656599998,121710.0735,"14141843",Interne Overstortput
482877.460000003,118337.170000002,"14142064",Uitlaat vuilwater nooduitlaat
480191.350000003,128861.25,"14142153",Uitlaat vuilwater nooduitlaat
484841.200000003,123605.100000002,"14142302",Uitlaat vuilwater nooduitlaat
485697.219999998,121289.41,"14142304",Uitlaat gemengde overstort
488560.050000001,120551.280000001,"14142310",Uitlaat gemengde overstort
487897.899999999,119881.199999999,"14142390",(externe) Overstortput
485047.400000002,124324.399999999,"14142476",Uitlaat gemengde overstort
483885.7,115449.0,"14142509",Uitlaat vuilwater nooduitlaat
480591.220000001,129738.079999998,"14142540",Uitlaat vuilwater nooduitlaat
486352.803200003,119560.980300002,"14142541",Uitlaat gemengde overstort
488315.480000002,119273.829999998,"14142761",Uitlaat gemengde overstort
489300.530000002,124620.780000001,"14142943",Uitlaat vuilwater nooduitlaat
479017.800000002,127345.100000001,"14143350",Uitlaat vuilwater nooduitlaat
488055.499999999,112498.899999999,"14143459",Uitlaat vuilwater nooduitlaat
488205.840000003,126426.73,"14143511",Uitlaat vuilwater nooduitlaat
483982.999999999,116124.800000001,"14143581",Uitlaat vuilwater nooduitlaat
485208.570000003,122436.379999999,"14143915",Overstort met signalering
485277.489999999,120917.91,"14143943",Uitlaat gemengde overstort
479815.300000003,129018.600000001,"14144167",Uitlaat vuilwater nooduitlaat
486602.500000002,124514.899999998,"14144254",Uitlaat gemengde overstort
486936.84,121296.859999999,"14144447",(externe) Overstortput
489292.8,128321.100000001,"14144464",Uitlaat vuilwater nooduitlaat
487739.500000001,112631.600000001,"14144697",Uitlaat vuilwater nooduitlaat
488213.079999998,119750.66,"14144765",Interne Overstortput
489680.339999999,113044.440000001,"14144809",Uitlaat vuilwater nooduitlaat
482668.260000002,119212.140000001,"14144825",Uitlaat vuilwater nooduitlaat
485558.880000001,112817.449999999,"14144847",Uitlaat vuilwater nooduitlaat
490013.530000003,123776.960000001,"14145445",(externe) Overstortput
489325.260000004,124427.010000002,"14145580",Uitlaat vuilwater nooduitlaat
484561.31,129360.870000001,"14145909",(externe) Overstortput
491350.559999999,122341.609999999,"14146025",Uitlaat vuilwater nooduitlaat
479965.013700002,129896.303100001,"14146227",(externe) Overstortput
488109.600000003,128500.300000001,"14146549",Uitlaat vuilwater nooduitlaat
481436.999999999,126783.100000002,"14146623",Uitlaat vuilwater nooduitlaat
486669.010000003,120987.48,"14146629",(externe) Overstortput
480763.020000002,130829.649999999,"14146634",(externe) Overstortput
492185.000000001,121531.359999999,"14146801",Uitlaat vuilwater nooduitlaat
483895.700000001,114729.199999999,"14146889",(externe) Overstortput
485470.840000001,112455.07,"14147045",Uitlaat vuilwater nooduitlaat
489156.88,124575.52,"14147142",Uitlaat vuilwater nooduitlaat
488032.570000002,119337.440000001,"14147342",(externe) Overstortput
486734.300000001,113858.199999999,"14147395",Uitlaat vuilwater nooduitlaat
485728.999999999,118777.5,"14147473",(externe) Overstortput
484470.440000002,116590.140000001,"14147509",Uitlaat vuilwater nooduitlaat
491236.170000007,126252.309999999,"14147575",Uitlaat vuilwater nooduitlaat
489093.000000003,122280.899999999,"14147709",(externe) Overstortput
488756.989999997,125834.579999998,"14147813",Uitlaat vuilwater nooduitlaat
484905.600000004,119456.699999999,"14147937",Uitlaat gemengde overstort
488136.879999999,126503.710000001,"14148015",Uitlaat vuilwater nooduitlaat
482164.22,127833.370000001,"14148024",Uitlaat vuilwater nooduitlaat
486112.469999999,126059.859999999,"14148045",Uitlaat vuilwater nooduitlaat
485307.670000003,125403.199999999,"14148278",Uitlaat vuilwater nooduitlaat
488204.370000003,128696.129999999,"14148378",Uitlaat vuilwater nooduitlaat
480556.22,128423.649999998,"14148528",Uitlaat vuilwater nooduitlaat
489203.749999999,120842.350000001,"14148804",Overstort met signalering
487672.670000002,120732.640000001,"14148881",Uitlaat gemengde overstort
487783.870000002,121258.879999999,"14149071",Uitlaat gemengde overstort
483468.200000002,116199.100000001,"14149152",Uitlaat vuilwater nooduitlaat
485754.820000001,112656.690000001,"14149472",Uitlaat vuilwater nooduitlaat
487889.500000004,120282.899999999,"14149619",(externe) Overstortput
484083.780000001,115073.07,"14149877",Uitlaat vuilwater nooduitlaat
491060.199999999,124415.699999999,"14150116",(externe) Overstortput
487029.000000003,113627.199999999,"14150322",Uitlaat vuilwater nooduitlaat
487138.440000001,121957.32,"14150340",(externe) Overstortput
488107.499999999,112503.699999999,"14150381",Uitlaat vuilwater nooduitlaat
483341.780000004,117545.550000001,"14150807",Uitlaat vuilwater nooduitlaat
483102.579999998,118442.460000001,"14150872",Uitlaat vuilwater nooduitlaat
487021.440000003,122858.109999999,"14150948",Uitlaat vuilwater nooduitlaat
486808.300000002,114731.800000001,"14150971",Uitlaat vuilwater nooduitlaat
484545.600000004,114302.5,"14151052",Uitlaat vuilwater nooduitlaat
482651.2,121657.699999999,"14151092",Uitlaat vuilwater nooduitlaat
484640.699999999,114402.399999999,"14151100",Uitlaat vuilwater nooduitlaat
487140.592500003,121955.225400001,"14151352",Uitlaat gemengde overstort
484785.059999999,128775.260000002,"14151771",(externe) Overstortput
486701.690000001,123632.300000001,"14151956",Uitlaat gemengde overstort
486541.38,120050.559999999,"14152061",Uitlaat gemengde overstort
482948.43,118481.18,"14152131",Uitlaat vuilwater nooduitlaat
487003.870000003,121712.920000002,"14152151",Uitlaat gemengde overstort
485027.770000001,120106.079999998,"14152257",Uitlaat gemengde overstort
486503.000000001,122577.390000001,"14152329",(externe) Overstortput
483857.199999998,115326.699999999,"14152572",Uitlaat vuilwater nooduitlaat
486462.899999999,119896.5,"14152774",(externe) Overstortput
479472.5333,131525.690099999,"14152929",(externe) Overstortput
489859.399999999,128353.0,"14153255",Uitlaat vuilwater nooduitlaat
484825.800000001,113440.600000001,"14153324",Uitlaat vuilwater nooduitlaat
484581.600000004,114621.399999999,"14153425",Uitlaat vuilwater nooduitlaat
482507.600000006,115985.199999999,"14153787",Uitlaat vuilwater nooduitlaat
489028.030000003,122299.84,"14154046",(externe) Overstortput
484874.644600004,119503.8248,"14154527",(externe) Overstortput
486450.35,121627.77,"14154699",Uitlaat gemengde overstort
487567.300000004,113009.199999999,"14154870",Uitlaat vuilwater nooduitlaat
485435.6436,123791.0568,"14155123",Interne Overstortput
485372.208600002,123720.3814,"14155228",(externe) Overstortput
488600.250000001,121166.780000001,"14155232",(externe) Overstortput
483941.800000002,116310.899999999,"14155290",Uitlaat vuilwater nooduitlaat
486749.100000003,113393.199999999,"14155325",Uitlaat vuilwater nooduitlaat
484818.005600002,124117.614999998,"14155350",Interne Overstortput
484379.500000001,114210.600000001,"14155458",Uitlaat vuilwater nooduitlaat
482646.100000003,122244.300000001,"14155708",Uitlaat vuilwater nooduitlaat
492836.05,121521.149999998,"14156054",Uitlaat vuilwater nooduitlaat
485439.160000002,125554.98,"14156090",Uitlaat vuilwater nooduitlaat
487415.010000003,120655.010000002,"14156432",Uitlaat gemengde overstort
488581.39,120338.109999999,"14156467",(externe) Overstortput
489910.130000001,128902.219999999,"14156532",Uitlaat vuilwater nooduitlaat
483937.300000002,116213.600000002,"14156629",Uitlaat vuilwater nooduitlaat
488539.28,128769.34,"14156716",Uitlaat vuilwater nooduitlaat
486779.800000001,113774.600000001,"14156779",Uitlaat vuilwater nooduitlaat
488056.700000003,128385.98,"14156793",Uitlaat vuilwater nooduitlaat
486912.440000003,120781.670000002,"14156890",(externe) Overstortput
486618.000000002,120211.800000001,"14157220",(externe) Overstortput
484505.5,114296.199999999,"14157238",Uitlaat vuilwater nooduitlaat
485774.6,120892.399999998,"14157598",(externe) Overstortput
482168.800000001,116399.0,"14157638",Uitlaat vuilwater nooduitlaat
488539.339999999,126189.460000001,"14157639",Uitlaat vuilwater nooduitlaat
486672.7,113894.5,"14157694",Uitlaat vuilwater nooduitlaat
484516.030000002,120701.850000001,"14157976",Uitlaat gemengde overstort
488488.500000002,126075.640000001,"14158091",Uitlaat vuilwater nooduitlaat
487974.000000003,120900.010000002,"14158225",(externe) Overstortput
484841.379999999,120575.09,"14158238",Overstort met signalering
487021.920000005,123376.469999999,"14158546",Uitlaat gemengde overstort
486724.399999999,113836.300000001,"14158663",Uitlaat vuilwater nooduitlaat
485825.280000004,128221.23,"14158700",(externe) Overstortput
484405.250000001,120539.93,"14158819",(externe) Overstortput
485689.510200001,121290.088599999,"14159054",(externe) Overstortput
483374.606300002,120244.111299999,"14159602",Interne Overstortput
483284.160000002,118392.300000001,"14159636",Uitlaat vuilwater nooduitlaat
486034.300000002,112867.870000001,"14159653",Uitlaat vuilwater nooduitlaat
488606.38,114095.469999999,"14159869",Uitlaat vuilwater nooduitlaat
487466.72,127374.5,"14159921",Uitlaat vuilwater nooduitlaat
479856.800000003,129720.0,"14160244",Overstort met signalering
488101.5,112453.600000001,"14160373",Uitlaat vuilwater nooduitlaat
489865.469999999,129539.0,"14160383",Uitlaat vuilwater nooduitlaat
488204.199999999,112350.300000001,"14160453",Uitlaat vuilwater nooduitlaat
484324.600000003,114146.0,"14160507",Uitlaat vuilwater nooduitlaat
489460.670000003,125123.440000001,"14160682",Uitlaat gemengde overstort
479048.593100002,131781.489799999,"14160911",Interne Overstortput
486701.05,120841.829999998,"14161059",Uitlaat gemengde overstort
486600.280000001,124977.649999999,"14161112",Uitlaat gemengde overstort
487229.600000004,123987.199999999,"14161268",(externe) Overstortput
484584.450000001,121507.870000001,"14161281",(externe) Overstortput
483055.800000003,121747.899999999,"14161547",Uitlaat vuilwater nooduitlaat
487626.460000001,127632.039999999,"14161646",Uitlaat vuilwater nooduitlaat
485092.300000003,113597.5,"14161738",Uitlaat vuilwater nooduitlaat
484876.810000001,123790.059999999,"14161819",Uitlaat vuilwater nooduitlaat
484714.200000002,114435.899999999,"14161857",Uitlaat vuilwater nooduitlaat
486535.4,119168.399999999,"14161873",(externe) Overstortput
488884.760000004,122331.420000002,"14162044",Uitlaat gemengde overstort
484902.369500001,123068.703499999,"14162149",(externe) Overstortput
484408.300000001,114198.199999999,"14162238",Uitlaat vuilwater nooduitlaat
483826.4,114680.5,"14162444",Uitlaat vuilwater nooduitlaat
486447.850000002,121628.539999999,"14162561",(externe) Overstortput
488619.730000001,126207.100000002,"14162591",Uitlaat vuilwater nooduitlaat
485202.730000002,122426.5,"14162762",Uitlaat gemengde overstort
479272.499999998,131621.870000001,"14162930",Uitlaat gemengde overstort
483836.5,115358.0,"14163126",Uitlaat vuilwater nooduitlaat
484782.600000004,113412.699999999,"14163138",Uitlaat vuilwater nooduitlaat
484832.2,114482.0,"14163178",Uitlaat vuilwater nooduitlaat
486908.690000002,120906.920000002,"14163211",Uitlaat gemengde overstort
489235.210000003,124705.82,"14163422",Uitlaat vuilwater nooduitlaat
491941.600000002,121442.0,"14163508",Uitlaat gemengde overstort
489559.401800002,124074.4252,"14163589",(externe) Overstortput
487564.350000005,121142.210000001,"14163600",Uitlaat gemengde overstort
491634.560199999,120890.706799999,"14163843",(externe) Overstortput
490641.280000002,120182.190000001,"14163962",Uitlaat gemengde overstort
488361.300000001,123342.199999999,"14164436",Uitlaat gemengde overstort
488834.649999999,125553.75,"14164503",Uitlaat vuilwater nooduitlaat
491198.660000001,126387.079999998,"14164633",Uitlaat vuilwater nooduitlaat
486898.350000001,122451.600000001,"14164714",Uitlaat gemengde overstort
481278.600000003,121253.600000001,"14164723",Uitlaat vuilwater nooduitlaat
478599.400000001,128019.399999999,"14164785",Uitlaat vuilwater nooduitlaat
484942.850000002,116130.98,"14164786",Uitlaat vuilwater nooduitlaat
487665.399999999,120328.5,"14164962",Uitlaat gemengde overstort
486451.100000001,120429.600000001,"14165044",(externe) Overstortput
481732.300000002,121137.100000002,"14165219",Uitlaat vuilwater nooduitlaat
485730.199999999,118775.100000002,"14165730",Uitlaat gemengde overstort
483851.2,123633.100000001,"14165930",Uitlaat gemengde overstort
487210.2,112245.5,"14166087",Uitlaat vuilwater nooduitlaat
484998.589999999,120896.440000001,"14166188",Uitlaat gemengde overstort
492838.4,120925.600000001,"14166330",Uitlaat vuilwater nooduitlaat
487004.430000002,121016.960000001,"14166832",Uitlaat gemengde overstort
484934.999999999,124063.399999999,"14166841",Uitlaat vuilwater nooduitlaat
485904.744800003,122542.2742,"14167003",Interne Overstortput
487668.25,121985.739999998,"14167134",(externe) Overstortput
485141.399999999,113656.699999999,"14167298",Uitlaat vuilwater nooduitlaat
487526.4,120273.899999999,"14167301",Uitlaat gemengde overstort
484718.399999998,114416.699999999,"14167312",Uitlaat vuilwater nooduitlaat
486486.315400003,119882.706799999,"14167432",Uitlaat gemengde overstort
488680.010000001,125975.780000001,"14167580",Uitlaat vuilwater nooduitlaat
487004.010000001,121020.07,"14167862",(externe) Overstortput
485038.09,119768.289999999,"14168033",Uitlaat gemengde overstort
484945.420000004,116355.82,"14168084",Uitlaat vuilwater nooduitlaat
489170.38,128745.289999999,"14168108",Uitlaat vuilwater nooduitlaat
483245.399999999,115223.199999999,"14168525",Uitlaat vuilwater nooduitlaat
480506.487500002,131856.342500001,"14168592",(externe) Overstortput
488262.130000001,120018.43,"14169202",(externe) Overstortput
488701.879999998,123105.41,"14169237",Interne Overstortput
486276.070300002,119364.6611,"14169435",Uitlaat gemengde overstort
489015.88,126072.879999999,"14169594",Uitlaat vuilwater nooduitlaat
486498.820000001,121295.010000002,"14169621",Uitlaat gemengde overstort
486079.370000003,122855.84,"14169643",(externe) Overstortput
486052.399999998,123318.030000001,"14169772",(externe) Overstortput
477551.25,138337.34,"14169852",Uitlaat gemengde overstort
489692.379999998,128316.010000002,"14169991",Uitlaat vuilwater nooduitlaat
488672.910000003,123110.5,"14170205",(externe) Overstortput
484857.250000003,119318.690000001,"14170355",(externe) Overstortput
492420.840000001,116836.969999999,"14170356",Uitlaat vuilwater nooduitlaat
492352.999999998,122285.34,"14170395",Uitlaat gemengde overstort
487526.000000002,120275.0,"14170640",(externe) Overstortput
488652.37,118218.280000001,"14171258",Nooduitlaat met signalering
489658.300000003,124432.300000001,"14171276",Overstort met signalering
489578.9,122609.5,"14171339",(externe) Overstortput
487783.4,112839.0,"14171551",Uitlaat vuilwater nooduitlaat
479045.7172,131807.488400001,"14171574",Uitlaat gemengde overstort
483963.100000002,116702.600000001,"14171659",Uitlaat vuilwater nooduitlaat
478997.700000003,128019.899999999,"14171957",Uitlaat vuilwater nooduitlaat
490924.390000003,126309.57,"14172121",Uitlaat vuilwater nooduitlaat
484766.410000002,118545.309999999,"14172243",(externe) Overstortput
489382.000000001,124444.989999998,"14172583",Uitlaat vuilwater nooduitlaat
487634.706000002,120185.243999999,"14172653",(externe) Overstortput
491942.400000002,121438.0,"14172655",Overstort met signalering
489735.940000002,126257.68,"14172792",Uitlaat vuilwater nooduitlaat
483900.100000001,115006.399999999,"14172890",Uitlaat vuilwater nooduitlaat
491546.440000002,125491.5,"14173010",Uitlaat vuilwater nooduitlaat
489311.480000003,125358.239999998,"14173047",Uitlaat gemengde overstort
486113.000000002,121444.699999999,"14173157",Uitlaat gemengde overstort
478755.609999999,131198.350000001,"14173209",Uitlaat gemengde overstort
491669.809999998,122706.07,"14173287",Uitlaat vuilwater nooduitlaat
486474.980000001,122242.440000001,"14173397",Overstort met signalering
479620.440000004,129497.48,"14173608",Uitlaat vuilwater nooduitlaat
486199.9,119225.800000001,"14173639",Uitlaat gemengde overstort
479645.951000002,131267.077500001,"14174270",(externe) Overstortput
486434.400000002,125851.699999999,"14174275",Uitlaat vuilwater nooduitlaat
483892.6,115561.600000001,"14174617",Uitlaat vuilwater nooduitlaat
483927.0,115221.600000001,"14174618",Uitlaat vuilwater nooduitlaat
486440.2,113987.300000001,"14174652",Uitlaat vuilwater nooduitlaat
484816.410000003,122958.609999999,"14174915",Uitlaat gemengde overstort
489510.969999999,128033.77,"14175031",Uitlaat vuilwater nooduitlaat
487031.780000002,120627.890000001,"14175078",(externe) Overstortput
479057.844599998,131800.732099999,"14175086",(externe) Overstortput
481738.399999998,121415.300000001,"14175182",Uitlaat vuilwater nooduitlaat
487654.99,121606.449999999,"14175272",Uitlaat gemengde overstort
486666.100000003,113967.899999999,"14175407",Uitlaat vuilwater nooduitlaat
479979.399999999,124795.0,"14176043",Uitlaat vuilwater nooduitlaat
484869.077799999,120339.078200001,"14176386",(externe) Overstortput
486370.930000003,121089.890000001,"14176551",(externe) Overstortput
491442.079999998,126239.649999999,"14176614",Uitlaat vuilwater nooduitlaat
484948.300000002,113522.600000001,"14176651",Uitlaat vuilwater nooduitlaat
486246.579999999,121950.260000002,"14177221",Uitlaat gemengde overstort
484701.97,119136.440000001,"14177321",(externe) Overstortput
486703.379999998,123630.690000001,"14177510",Overstort met signalering
487845.710000001,120979.960000001,"14177546",(externe) Overstortput
488188.750000001,119664.870000001,"14177597",Uitlaat gemengde overstort
487719.200000001,119652.800000001,"14177697",(externe) Overstortput
486694.090000001,121642.629999999,"14177904",Uitlaat gemengde overstort
488394.200000001,113917.199999999,"14177969",Uitlaat vuilwater nooduitlaat
486335.700000001,123380.5,"14177992",Uitlaat gemengde overstort
483881.600000002,115380.100000001,"14178046",Uitlaat vuilwater nooduitlaat
488806.660000001,123765.27,"14178064",(externe) Overstortput
483477.200000001,115241.800000001,"14178072",Uitlaat vuilwater nooduitlaat
487577.590000001,121865.699999999,"14178364",Uitlaat gemengde overstort
485207.600000003,113696.199999999,"14178445",Uitlaat vuilwater nooduitlaat
485456.840000001,125998.850000002,"14178463",Uitlaat vuilwater nooduitlaat
487674.09,120730.050000001,"14178594",(externe) Overstortput
486348.790000003,120884.010000002,"14178654",(externe) Overstortput
471924.969999999,117316.329999998,"14179050",(externe) Overstortput
491507.800000004,125933.300000001,"14179096",Uitlaat vuilwater nooduitlaat
484425.750000002,113751.559999999,"14179248",Uitlaat vuilwater nooduitlaat
487526.9,112471.899999999,"14179337",Uitlaat vuilwater nooduitlaat
482726.4,121638.199999999,"14179395",Uitlaat vuilwater nooduitlaat
484473.09,120637.329999998,"14179578",(externe) Overstortput
486575.7,114541.399999999,"14179757",Uitlaat vuilwater nooduitlaat
486829.899999998,119341.100000001,"14179837",(externe) Overstortput
489738.269999999,123671.489999998,"14179841",Uitlaat gemengde overstort
487559.000000002,113075.300000001,"14179849",Uitlaat vuilwater nooduitlaat
485036.488699998,123253.874200001,"14179994",(externe) Overstortput
490736.719999999,123982.850000002,"14180010",(externe) Overstortput
487636.719999999,121827.760000002,"14180084",(externe) Overstortput
483837.300000002,115432.600000001,"14180131",Uitlaat vuilwater nooduitlaat
488182.21,128646.649999999,"14180306",Uitlaat vuilwater nooduitlaat
487058.62,120765.98,"14180356",(externe) Overstortput
484855.464400002,119506.212699998,"14180510",Interne Overstortput
488116.120000002,121134.440000001,"14180541",Uitlaat gemengde overstort
483994.089999999,118954.390000001,"14180598",(externe) Overstortput
487080.600000001,119258.399999998,"14180856",Uitlaat gemengde overstort
493140.750000001,119036.370000001,"14181146",Uitlaat vuilwater nooduitlaat
491442.100000001,126282.620000001,"14181152",Uitlaat vuilwater nooduitlaat
484941.720000001,115988.350000002,"14181226",Uitlaat vuilwater nooduitlaat
489155.860000003,124609.59,"14181250",Uitlaat vuilwater nooduitlaat
488030.210000003,120916.850000001,"14181323",(externe) Overstortput
490235.13,125087.82,"14181407",Uitlaat vuilwater nooduitlaat
484040.81,117727.890000001,"14181415",Uitlaat vuilwater nooduitlaat
492240.060000001,121949.890000001,"14181560",Uitlaat vuilwater nooduitlaat
483052.650000002,117084.43,"14181569",Uitlaat vuilwater nooduitlaat
488917.270000002,118465.620000001,"14181708",Uitlaat vuilwater nooduitlaat
484364.090000001,123578.91,"14181725",(externe) Overstortput
486452.699999999,120426.399999998,"14181733",Uitlaat gemengde overstort
490115.789500002,112931.848900001,"14181969",Interne Overstortput
488171.200000001,112381.600000001,"14182244",Uitlaat vuilwater nooduitlaat
487980.750300002,121426.441500001,"14182511",Uitlaat gemengde overstort
486819.800000004,113454.199999999,"14182536",Uitlaat vuilwater nooduitlaat
488633.9,126053.030000001,"14182686",Uitlaat vuilwater nooduitlaat
488626.329999999,126065.670000002,"14182725",Uitlaat vuilwater nooduitlaat
491406.460000004,126027.84,"14182839",Uitlaat vuilwater nooduitlaat
485981.440000002,112829.100000001,"14182890",Uitlaat vuilwater nooduitlaat
486620.170000001,121079.640000001,"14183129",(externe) Overstortput
479675.9999,131327.1428,"14183231",Uitlaat gemengde overstort
487293.220000001,122284.93,"14183280",Uitlaat gemengde overstort
484596.719999998,121371.640000001,"14183352",(externe) Overstortput
485040.629999998,119767.239999998,"14183437",(externe) Overstortput
485243.900000001,113720.5,"14183448",Uitlaat vuilwater nooduitlaat
491386.77,125948.649999998,"14183523",Uitlaat vuilwater nooduitlaat
492059.179999999,121859.93,"14183545",Uitlaat vuilwater nooduitlaat
487720.300000004,119653.800000001,"14183753",Uitlaat gemengde overstort
484100.420000002,115017.170000002,"14183786",Uitlaat vuilwater nooduitlaat
488590.1,126217.399999999,"14183935",Uitlaat vuilwater nooduitlaat
483231.130000002,121056.379999999,"14184043",Uitlaat vuilwater nooduitlaat
487020.080000002,121982.809999999,"14184086",(externe) Overstortput
481804.000000004,126366.0,"14184248",Uitlaat vuilwater nooduitlaat
483436.7,115123.399999999,"14184249",Uitlaat vuilwater nooduitlaat
479961.500500002,129847.5361,"14184282",Interne Overstortput
486901.4,122448.370000001,"14184288",Overstort met signalering
487440.000000002,112375.600000001,"14184472",Uitlaat vuilwater nooduitlaat
488745.95,125845.52,"14184513",Uitlaat vuilwater nooduitlaat
483343.620000001,118255.609999999,"14184673",Uitlaat vuilwater nooduitlaat
487186.27,121500.75,"14184778",Uitlaat gemengde overstort
488789.38,125791.48,"14184814",Uitlaat vuilwater nooduitlaat
490116.005500004,112983.105500001,"14184864",(externe) Overstortput
488266.620000004,119305.91,"14185016",(externe) Overstortput
487158.2,120124.100000001,"14185126",(externe) Overstortput
486987.0,113597.699999999,"14185260",Uitlaat vuilwater nooduitlaat
487410.81,121766.690000001,"14185262",Uitlaat gemengde overstort
491399.319999999,125999.170000002,"14185283",Uitlaat vuilwater nooduitlaat
483179.479999998,117063.510000002,"14185364",Uitlaat vuilwater nooduitlaat
486542.38,120051.739999998,"14185416",Uitlaat gemengde overstort
486563.660000002,120684.23,"14185511",Uitlaat gemengde overstort
487473.440000001,118415.77,"14185524",Uitlaat vuilwater nooduitlaat
484240.38,114520.059999999,"14185529",Uitlaat vuilwater nooduitlaat
490646.090000002,123417.629999999,"14185604",Uitlaat vuilwater nooduitlaat
491636.700000002,122159.0,"14185823",Uitlaat vuilwater nooduitlaat
488849.900000001,120679.32,"14185835",Overstort met signalering
491520.950000001,126401.059999999,"14185956",Uitlaat vuilwater nooduitlaat
480363.6096,130022.155499998,"14186118",(externe) Overstortput
482462.159999999,118446.710000001,"14186145",Uitlaat vuilwater nooduitlaat
491384.340000002,122322.09,"14186235",Uitlaat vuilwater nooduitlaat
492163.300000002,121441.800000001,"14186238",Uitlaat vuilwater nooduitlaat
488836.680000001,125526.559999999,"14186273",Uitlaat vuilwater nooduitlaat
484350.899999999,114193.399999998,"14186355",Uitlaat vuilwater nooduitlaat
479187.700000001,131529.129999999,"14186609",(externe) Overstortput
488613.469999999,128810.239999998,"14186953",Uitlaat vuilwater nooduitlaat
485238.700000001,125248.5,"14187208",Uitlaat vuilwater nooduitlaat
491236.030000001,126224.399999999,"14187278",Uitlaat vuilwater nooduitlaat
489570.72,124079.109999999,"14187358",Uitlaat gemengde overstort
487643.390000001,127215.760000002,"14187632",Uitlaat vuilwater nooduitlaat
485454.112500004,123814.603300002,"14187780",(externe) Overstortput
481736.300000004,121196.0,"14187826",Uitlaat vuilwater nooduitlaat
486181.100000003,119116.5,"14188118",Uitlaat gemengde overstort
484623.389999999,121043.93,"14188286",Uitlaat gemengde overstort
479962.7,129943.0,"14188453",Uitlaat gemengde overstort
488828.879999999,125670.969999999,"14188653",Uitlaat vuilwater nooduitlaat
489726.459899999,122515.358600002,"14188795",(externe) Overstortput
485698.9,124835.0,"14188929",Uitlaat gemengde overstort
481395.699999999,120822.600000001,"14189034",Uitlaat vuilwater nooduitlaat
484591.300000002,114352.0,"14189212",Uitlaat vuilwater nooduitlaat
484397.600000002,114224.300000001,"14189506",Uitlaat vuilwater nooduitlaat
487309.649999998,120670.510000002,"14189819",Uitlaat gemengde overstort
487888.190000003,120286.25,"14189882",Uitlaat gemengde overstort
486832.730000001,122758.489999998,"14190062",Uitlaat gemengde overstort
488365.640000002,126325.940000001,"14190095",Uitlaat vuilwater nooduitlaat
491341.800000001,124460.550000001,"14190280",Uitlaat vuilwater nooduitlaat
485971.070000002,112821.289999999,"14190287",Uitlaat vuilwater nooduitlaat
490327.270000001,115374.989999998,"14190380",Uitlaat vuilwater nooduitlaat
487200.260000001,122274.059999999,"14190518",Uitlaat gemengde overstort
484807.159999999,123760.32,"14191163",Uitlaat vuilwater nooduitlaat
489696.250000002,123738.210000001,"14191352",(externe) Overstortput
492250.600000001,120877.0,"14191452",Uitlaat vuilwater nooduitlaat
486945.975200001,121278.539500002,"14191490",Interne Overstortput
488913.700000001,119069.09,"14191580",Uitlaat vuilwater nooduitlaat
485340.700000001,113784.600000002,"14191710",Uitlaat vuilwater nooduitlaat
491483.75,126408.84,"14191983",Uitlaat vuilwater nooduitlaat
486031.510000005,120809.359999999,"14192279",(externe) Overstortput
483932.9,115870.0,"14192494",Uitlaat vuilwater nooduitlaat
483863.0,114963.800000001,"14192670",Uitlaat vuilwater nooduitlaat
485914.210000004,121543.52,"14193001",(externe) Overstortput
491446.510000004,126455.890000001,"14193032",Uitlaat vuilwater nooduitlaat
491772.000000001,121440.699999999,"14193091",Overstort met signalering
487197.399999999,113391.199999999,"14193326",Uitlaat vuilwater nooduitlaat
490358.720000001,125732.129999999,"14193397",Uitlaat vuilwater nooduitlaat
483879.100000003,115034.100000001,"14193623",Uitlaat vuilwater nooduitlaat
483114.600000004,115092.199999999,"14193872",Uitlaat vuilwater nooduitlaat
488599.800000002,121172.140000001,"14193989",Uitlaat gemengde overstort
486923.289999999,121298.379999999,"14194091",Uitlaat gemengde overstort
486593.000000002,124045.870000001,"14194148",Uitlaat gemengde overstort
491949.600000004,121898.75,"14194260",Uitlaat vuilwater nooduitlaat
484152.440000004,121858.050000001,"14194372",Interne Overstortput
484590.308200004,121442.949499998,"14194457",Interne Overstortput
490539.879999999,124234.690000001,"14194511",(externe) Overstortput
486291.34,121642.25,"14194678",(externe) Overstortput
489336.379999999,124480.210000001,"14194698",Uitlaat vuilwater nooduitlaat
484538.900000002,114318.800000001,"14194773",Uitlaat vuilwater nooduitlaat
488881.280000003,120594.800000001,"14194800",(externe) Overstortput
485106.126800002,118955.242199998,"14194812",(externe) Overstortput
485719.533500002,124593.573600002,"14194848",(externe) Overstortput
481334.11,128186.68,"14194927",Uitlaat vuilwater nooduitlaat
486765.480000001,121543.82,"14195081",(externe) Overstortput
486387.280000003,122659.41,"14195089",(externe) Overstortput
